frame,timestamp_sec,scene_name,group_id,video_name,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cx,cy,frame_width,frame_height,crossed_line,direction,speed_px_s
56,1.867,testB,group_10,testB.mp4,6,car,0.319,413,616,512,664,462,640,1920,1080,false,up,94.87
56,1.867,testB,group_10,testB.mp4,7,car,0.345,1278,489,1361,527,1319,508,1920,1080,false,,90.00
56,1.867,testB,group_10,testB.mp4,45,car,0.357,145,719,268,777,206,748,1920,1080,false,,30.00
57,1.900,testB,group_10,testB.mp4,1,car,0.798,906,905,1146,1002,1026,953,1920,1080,false,up,391.15
57,1.900,testB,group_10,testB.mp4,3,car,0.810,450,919,706,1048,578,983,1920,1080,false,down,361.25
57,1.900,testB,group_10,testB.mp4,5,car,0.633,931,644,1073,695,1002,669,1920,1080,false,,270.00
57,1.900,testB,group_10,testB.mp4,8,car,0.481,1,714,65,770,33,742,1920,1080,false,,0.00
57,1.900,testB,group_10,testB.mp4,11,car,0.345,171,753,368,819,269,786,1920,1080,false,,30.00
57,1.900,testB,group_10,testB.mp4,10,car,0.535,477,753,609,824,543,788,1920,1080,false,,60.00
57,1.900,testB,group_10,testB.mp4,55,car,0.311,0,597,97,648,48,622,1920,1080,false,up,123.69
57,1.900,testB,group_10,testB.mp4,71,car,0.587,1546,636,1707,685,1626,660,1920,1080,false,down,391.15
57,1.900,testB,group_10,testB.mp4,96,car,0.608,1506,1015,1721,1080,1613,1047,1920,1080,false,,570.00
57,1.900,testB,group_10,testB.mp4,27,car,0.418,1547,533,1656,569,1601,551,1920,1080,false,,120.00
57,1.900,testB,group_10,testB.mp4,115,car,0.305,144,718,317,780,230,749,1920,1080,false,,0.00
57,1.900,testB,group_10,testB.mp4,119,car,0.352,1802,687,1919,744,1860,715,1920,1080,false,up,182.48
57,1.900,testB,group_10,testB.mp4,6,car,0.359,416,614,507,664,461,639,1920,1080,false,up,42.43
57,1.900,testB,group_10,testB.mp4,7,car,0.359,1276,488,1357,526,1316,507,1920,1080,false,up,94.87
57,1.900,testB,group_10,testB.mp4,45,car,0.381,145,719,269,777,207,748,1920,1080,false,,30.00
58,1.933,testB,group_10,testB.mp4,1,car,0.776,923,905,1159,1005,1041,955,1920,1080,false,down,453.98
58,1.933,testB,group_10,testB.mp4,3,car,0.776,462,920,722,1049,592,984,1920,1080,false,down,421.07
58,1.933,testB,group_10,testB.mp4,5,car,0.632,919,645,1060,696,989,670,1920,1080,false,down,391.15
58,1.933,testB,group_10,testB.mp4,8,car,0.493,0,713,66,770,33,741,1920,1080,false,up,30.00
58,1.933,testB,group_10,testB.mp4,11,car,0.275,171,753,365,818,268,785,1920,1080,false,up,42.43
58,1.933,testB,group_10,testB.mp4,10,car,0.550,478,753,610,824,544,788,1920,1080,false,,30.00
58,1.933,testB,group_10,testB.mp4,71,car,0.548,1551,636,1691,684,1621,660,1920,1080,false,,150.00
58,1.933,testB,group_10,testB.mp4,96,car,0.528,1524,1016,1739,1080,1631,1048,1920,1080,false,down,540.83
58,1.933,testB,group_10,testB.mp4,27,car,0.453,1543,532,1648,569,1595,550,1920,1080,false,up,182.48
58,1.933,testB,group_10,testB.mp4,119,car,0.423,1792,686,1919,744,1855,715,1920,1080,false,,150.00
58,1.933,testB,group_10,testB.mp4,6,car,0.267,415,612,497,663,456,637,1920,1080,false,up,161.55
58,1.933,testB,group_10,testB.mp4,7,car,0.328,1271,488,1352,525,1311,506,1920,1080,false,up,152.97
58,1.933,testB,group_10,testB.mp4,45,car,0.373,145,719,270,778,207,748,1920,1080,false,,0.00
58,1.933,testB,group_10,testB.mp4,122,car,0.418,0,798,35,874,17,836,1920,1080,false,,0.00
59,1.967,testB,group_10,testB.mp4,1,car,0.740,940,906,1178,1008,1059,957,1920,1080,false,down,543.32
59,1.967,testB,group_10,testB.mp4,3,car,0.706,474,927,735,1051,604,989,1920,1080,false,down,390.00
59,1.967,testB,group_10,testB.mp4,5,car,0.497,910,643,1052,695,981,669,1920,1080,false,up,241.87
59,1.967,testB,group_10,testB.mp4,8,car,0.486,0,710,66,769,33,739,1920,1080,false,up,60.00
59,1.967,testB,group_10,testB.mp4,11,car,0.274,172,753,364,818,268,785,1920,1080,false,,0.00
59,1.967,testB,group_10,testB.mp4,10,car,0.533,478,753,610,824,544,788,1920,1080,false,,0.00
59,1.967,testB,group_10,testB.mp4,71,car,0.533,1525,635,1678,684,1601,659,1920,1080,false,up,600.75
59,1.967,testB,group_10,testB.mp4,96,car,0.445,1541,1017,1762,1080,1651,1048,1920,1080,false,,600.00
59,1.967,testB,group_10,testB.mp4,27,car,0.368,1536,531,1642,568,1589,549,1920,1080,false,up,182.48
59,1.967,testB,group_10,testB.mp4,119,car,0.386,1781,686,1919,744,1850,715,1920,1080,false,,150.00
59,1.967,testB,group_10,testB.mp4,7,car,0.467,1268,487,1350,524,1309,505,1920,1080,false,up,67.08
59,1.967,testB,group_10,testB.mp4,45,car,0.355,145,720,271,778,208,749,1920,1080,false,down,42.43
59,1.967,testB,group_10,testB.mp4,122,car,0.356,0,794,44,877,22,835,1920,1080,false,up,152.97
59,1.967,testB,group_10,testB.mp4,55,car,0.269,0,597,83,648,41,622,1920,1080,false,,105.00
60,2.000,testB,group_10,testB.mp4,1,car,0.780,956,906,1193,1010,1074,958,1920,1080,false,down,451.00
60,2.000,testB,group_10,testB.mp4,3,car,0.779,486,926,749,1050,617,988,1920,1080,false,up,391.15
60,2.000,testB,group_10,testB.mp4,5,car,0.588,899,643,1044,695,971,669,1920,1080,false,,300.00
60,2.000,testB,group_10,testB.mp4,8,car,0.502,1,713,66,769,33,741,1920,1080,false,down,60.00
60,2.000,testB,group_10,testB.mp4,11,car,0.270,174,753,362,818,268,785,1920,1080,false,,0.00
60,2.000,testB,group_10,testB.mp4,10,car,0.547,478,753,608,824,543,788,1920,1080,false,,30.00
60,2.000,testB,group_10,testB.mp4,71,car,0.513,1516,635,1666,683,1591,659,1920,1080,false,,300.00
60,2.000,testB,group_10,testB.mp4,96,car,0.543,1559,1019,1776,1080,1667,1049,1920,1080,false,down,480.94
60,2.000,testB,group_10,testB.mp4,27,car,0.496,1530,531,1634,566,1582,548,1920,1080,false,up,212.13
60,2.000,testB,group_10,testB.mp4,119,car,0.461,1767,687,1918,744,1842,715,1920,1080,false,,240.00
60,2.000,testB,group_10,testB.mp4,7,car,0.386,1266,486,1348,522,1307,504,1920,1080,false,up,67.08
60,2.000,testB,group_10,testB.mp4,45,car,0.380,145,720,271,778,208,749,1920,1080,false,,0.00
60,2.000,testB,group_10,testB.mp4,122,car,0.274,0,793,50,879,25,836,1920,1080,false,down,94.87
61,2.033,testB,group_10,testB.mp4,1,car,0.775,971,906,1210,1014,1090,960,1920,1080,false,down,483.74
61,2.033,testB,group_10,testB.mp4,3,car,0.765,501,931,762,1051,631,991,1920,1080,false,down,429.53
61,2.033,testB,group_10,testB.mp4,5,car,0.584,891,642,1033,695,962,668,1920,1080,false,up,271.66
61,2.033,testB,group_10,testB.mp4,8,car,0.506,1,715,66,769,33,742,1920,1080,false,down,30.00
61,2.033,testB,group_10,testB.mp4,11,car,0.268,175,753,361,817,268,785,1920,1080,false,,0.00
61,2.033,testB,group_10,testB.mp4,10,car,0.535,478,754,608,824,543,789,1920,1080,false,down,30.00
61,2.033,testB,group_10,testB.mp4,71,car,0.545,1503,636,1653,684,1578,660,1920,1080,false,down,391.15
61,2.033,testB,group_10,testB.mp4,96,car,0.564,1576,1022,1789,1080,1682,1051,1920,1080,false,down,453.98
61,2.033,testB,group_10,testB.mp4,27,car,0.509,1525,530,1627,566,1576,548,1920,1080,false,,180.00
61,2.033,testB,group_10,testB.mp4,119,car,0.471,1754,690,1918,743,1836,716,1920,1080,false,down,182.48
61,2.033,testB,group_10,testB.mp4,7,car,0.403,1264,484,1344,520,1304,502,1920,1080,false,up,108.17
61,2.033,testB,group_10,testB.mp4,45,car,0.381,146,720,273,778,209,749,1920,1080,false,,30.00
61,2.033,testB,group_10,testB.mp4,122,car,0.367,0,793,59,881,29,837,1920,1080,false,down,123.69
62,2.067,testB,group_10,testB.mp4,1,car,0.754,987,909,1227,1016,1107,962,1920,1080,false,down,513.52
62,2.067,testB,group_10,testB.mp4,3,car,0.652,517,932,776,1051,646,991,1920,1080,false,,450.00
62,2.067,testB,group_10,testB.mp4,5,car,0.569,876,640,1020,695,948,667,1920,1080,false,up,421.07
62,2.067,testB,group_10,testB.mp4,8,car,0.499,1,712,67,769,34,740,1920,1080,false,up,67.08
62,2.067,testB,group_10,testB.mp4,11,car,0.269,173,754,360,817,266,785,1920,1080,false,,60.00
62,2.067,testB,group_10,testB.mp4,10,car,0.532,478,753,607,823,542,788,1920,1080,false,up,42.43
62,2.067,testB,group_10,testB.mp4,71,car,0.533,1502,637,1639,683,1570,660,1920,1080,false,,240.00
62,2.067,testB,group_10,testB.mp4,96,car,0.506,1595,1024,1799,1080,1697,1052,1920,1080,false,down,451.00
62,2.067,testB,group_10,testB.mp4,27,car,0.451,1521,529,1620,565,1570,547,1920,1080,false,up,182.48
62,2.067,testB,group_10,testB.mp4,119,car,0.466,1742,691,1914,743,1828,717,1920,1080,false,down,241.87
62,2.067,testB,group_10,testB.mp4,7,car,0.501,1262,483,1340,519,1301,501,1920,1080,false,up,94.87
62,2.067,testB,group_10,testB.mp4,45,car,0.382,146,719,272,778,209,748,1920,1080,false,up,30.00
62,2.067,testB,group_10,testB.mp4,122,car,0.510,0,794,70,883,35,838,1920,1080,false,down,182.48
62,2.067,testB,group_10,testB.mp4,127,motorcycle,0.417,238,908,327,981,282,944,1920,1080,false,,0.00
62,2.067,testB,group_10,testB.mp4,115,car,0.311,145,718,318,780,231,749,1920,1080,false,,6.00
63,2.100,testB,group_10,testB.mp4,1,car,0.764,1004,910,1243,1016,1123,963,1920,1080,false,down,480.94
63,2.100,testB,group_10,testB.mp4,3,car,0.783,530,930,791,1053,660,991,1920,1080,false,,420.00
63,2.100,testB,group_10,testB.mp4,5,car,0.513,865,640,1009,695,937,667,1920,1080,false,,330.00
63,2.100,testB,group_10,testB.mp4,8,car,0.578,0,709,68,769,34,739,1920,1080,false,up,30.00
63,2.100,testB,group_10,testB.mp4,11,car,0.262,175,755,357,817,266,786,1920,1080,false,down,30.00
63,2.100,testB,group_10,testB.mp4,10,car,0.535,479,754,603,823,541,788,1920,1080,false,,30.00
63,2.100,testB,group_10,testB.mp4,71,car,0.474,1493,638,1627,683,1560,660,1920,1080,false,,300.00
63,2.100,testB,group_10,testB.mp4,96,car,0.488,1615,1026,1824,1080,1719,1053,1920,1080,false,down,660.68
63,2.100,testB,group_10,testB.mp4,27,car,0.439,1515,529,1615,565,1565,547,1920,1080,false,,150.00
63,2.100,testB,group_10,testB.mp4,119,car,0.438,1740,694,1908,743,1824,718,1920,1080,false,down,123.69
63,2.100,testB,group_10,testB.mp4,45,car,0.384,146,719,273,778,209,748,1920,1080,false,,0.00
63,2.100,testB,group_10,testB.mp4,122,car,0.576,0,792,77,885,38,838,1920,1080,false,,90.00
63,2.100,testB,group_10,testB.mp4,127,motorcycle,0.480,246,909,337,983,291,946,1920,1080,false,down,276.59
63,2.100,testB,group_10,testB.mp4,115,car,0.326,145,718,319,780,232,749,1920,1080,false,,30.00
64,2.133,testB,group_10,testB.mp4,1,car,0.750,1018,910,1261,1016,1139,963,1920,1080,false,,480.00
64,2.133,testB,group_10,testB.mp4,3,car,0.747,546,935,806,1054,676,994,1920,1080,false,down,488.36
64,2.133,testB,group_10,testB.mp4,5,car,0.571,857,643,1002,695,929,669,1920,1080,false,down,247.39
64,2.133,testB,group_10,testB.mp4,8,car,0.614,0,708,68,769,34,738,1920,1080,false,up,30.00
64,2.133,testB,group_10,testB.mp4,11,car,0.269,177,756,355,816,266,786,1920,1080,false,,0.00
64,2.133,testB,group_10,testB.mp4,10,car,0.555,479,754,603,823,541,788,1920,1080,false,,0.00
64,2.133,testB,group_10,testB.mp4,71,car,0.379,1502,639,1615,683,1558,661,1920,1080,false,down,67.08
64,2.133,testB,group_10,testB.mp4,96,car,0.389,1634,1028,1824,1080,1729,1054,1920,1080,false,down,301.50
64,2.133,testB,group_10,testB.mp4,27,car,0.366,1510,527,1610,564,1560,545,1920,1080,false,up,161.55
64,2.133,testB,group_10,testB.mp4,119,car,0.449,1721,693,1899,743,1810,718,1920,1080,false,,420.00
64,2.133,testB,group_10,testB.mp4,45,car,0.395,146,719,270,778,208,748,1920,1080,false,,30.00
64,2.133,testB,group_10,testB.mp4,122,car,0.650,0,792,84,887,42,839,1920,1080,false,down,123.69
64,2.133,testB,group_10,testB.mp4,127,person,0.330,263,907,350,981,306,944,1920,1080,false,up,453.98
64,2.133,testB,group_10,testB.mp4,115,car,0.314,145,718,317,780,231,749,1920,1080,false,,30.00
65,2.167,testB,group_10,testB.mp4,1,car,0.826,1035,914,1276,1017,1155,965,1920,1080,false,down,483.74
65,2.167,testB,group_10,testB.mp4,3,car,0.646,560,937,819,1059,689,998,1920,1080,false,down,408.04
65,2.167,testB,group_10,testB.mp4,5,car,0.522,847,642,990,695,918,668,1920,1080,false,up,331.36
65,2.167,testB,group_10,testB.mp4,8,car,0.558,0,708,68,769,34,738,1920,1080,false,,0.00
65,2.167,testB,group_10,testB.mp4,11,car,0.252,176,756,355,816,265,786,1920,1080,false,,30.00
65,2.167,testB,group_10,testB.mp4,10,car,0.526,479,754,604,823,541,788,1920,1080,false,,0.00
65,2.167,testB,group_10,testB.mp4,71,car,0.379,1497,641,1602,683,1549,662,1920,1080,false,down,271.66
65,2.167,testB,group_10,testB.mp4,96,car,0.295,1653,1029,1819,1080,1736,1054,1920,1080,false,,210.00
65,2.167,testB,group_10,testB.mp4,27,car,0.309,1505,526,1605,563,1555,544,1920,1080,false,up,152.97
65,2.167,testB,group_10,testB.mp4,119,car,0.469,1706,692,1892,743,1799,717,1920,1080,false,up,331.36
65,2.167,testB,group_10,testB.mp4,45,car,0.363,146,720,269,778,207,749,1920,1080,false,down,42.43
65,2.167,testB,group_10,testB.mp4,122,car,0.556,0,794,93,888,46,841,1920,1080,false,down,134.16
65,2.167,testB,group_10,testB.mp4,127,motorcycle,0.436,269,909,364,984,316,946,1920,1080,false,down,305.94
65,2.167,testB,group_10,testB.mp4,115,car,0.286,144,719,315,780,229,749,1920,1080,false,,60.00
65,2.167,testB,group_10,testB.mp4,7,car,0.401,1255,482,1331,516,1293,499,1920,1080,false,up,82.46
66,2.200,testB,group_10,testB.mp4,1,car,0.829,1049,917,1294,1018,1171,967,1920,1080,false,down,483.74
66,2.200,testB,group_10,testB.mp4,3,car,0.599,574,938,834,1063,704,1000,1920,1080,false,down,453.98
66,2.200,testB,group_10,testB.mp4,5,car,0.371,837,642,981,695,909,668,1920,1080,false,,270.00
66,2.200,testB,group_10,testB.mp4,8,car,0.535,0,708,68,769,34,738,1920,1080,false,,0.00
66,2.200,testB,group_10,testB.mp4,10,car,0.535,479,754,602,823,540,788,1920,1080,false,,30.00
66,2.200,testB,group_10,testB.mp4,71,car,0.392,1490,642,1590,684,1540,663,1920,1080,false,down,271.66
66,2.200,testB,group_10,testB.mp4,96,car,0.298,1672,1030,1825,1079,1748,1054,1920,1080,false,,360.00
66,2.200,testB,group_10,testB.mp4,27,car,0.270,1502,525,1601,562,1551,543,1920,1080,false,up,123.69
66,2.200,testB,group_10,testB.mp4,119,car,0.459,1696,691,1882,743,1789,717,1920,1080,false,,300.00
66,2.200,testB,group_10,testB.mp4,45,car,0.375,146,720,270,778,208,749,1920,1080,false,,30.00
66,2.200,testB,group_10,testB.mp4,122,car,0.580,0,794,101,889,50,841,1920,1080,false,,120.00
66,2.200,testB,group_10,testB.mp4,127,motorcycle,0.420,280,911,374,985,327,948,1920,1080,false,down,335.41
66,2.200,testB,group_10,testB.mp4,115,car,0.275,145,719,317,780,231,749,1920,1080,false,,60.00
66,2.200,testB,group_10,testB.mp4,7,car,0.494,1253,482,1327,515,1290,498,1920,1080,false,up,94.87
67,2.233,testB,group_10,testB.mp4,1,car,0.800,1064,918,1312,1019,1188,968,1920,1080,false,down,510.88
67,2.233,testB,group_10,testB.mp4,3,car,0.633,585,934,849,1065,717,999,1920,1080,false,up,391.15
67,2.233,testB,group_10,testB.mp4,5,car,0.474,828,642,967,696,897,669,1920,1080,false,down,361.25
67,2.233,testB,group_10,testB.mp4,8,car,0.551,0,707,68,769,34,738,1920,1080,false,,0.00
67,2.233,testB,group_10,testB.mp4,10,car,0.548,480,754,600,823,540,788,1920,1080,false,,0.00
67,2.233,testB,group_10,testB.mp4,71,car,0.314,1477,642,1578,684,1527,663,1920,1080,false,,390.00
67,2.233,testB,group_10,testB.mp4,96,car,0.267,1689,1033,1845,1080,1767,1056,1920,1080,false,down,573.15
67,2.233,testB,group_10,testB.mp4,27,car,0.279,1497,522,1597,560,1547,541,1920,1080,false,up,134.16
67,2.233,testB,group_10,testB.mp4,119,car,0.489,1686,692,1871,743,1778,717,1920,1080,false,,330.00
67,2.233,testB,group_10,testB.mp4,45,car,0.377,146,719,271,778,208,748,1920,1080,false,up,30.00
67,2.233,testB,group_10,testB.mp4,122,car,0.561,0,796,110,890,55,843,1920,1080,false,down,161.55
67,2.233,testB,group_10,testB.mp4,127,motorcycle,0.263,291,912,385,988,338,950,1920,1080,false,down,335.41
67,2.233,testB,group_10,testB.mp4,115,car,0.279,145,718,316,780,230,749,1920,1080,false,,30.00
67,2.233,testB,group_10,testB.mp4,137,car,0.378,299,617,411,659,355,638,1920,1080,false,,0.00
68,2.267,testB,group_10,testB.mp4,1,car,0.822,1078,919,1330,1021,1204,970,1920,1080,false,down,483.74
68,2.267,testB,group_10,testB.mp4,3,car,0.612,599,932,862,1066,730,999,1920,1080,false,,390.00
68,2.267,testB,group_10,testB.mp4,5,car,0.345,823,643,960,696,891,669,1920,1080,false,,180.00
68,2.267,testB,group_10,testB.mp4,8,car,0.551,0,708,68,769,34,738,1920,1080,false,,0.00
68,2.267,testB,group_10,testB.mp4,10,car,0.511,480,754,597,823,538,788,1920,1080,false,,60.00
68,2.267,testB,group_10,testB.mp4,119,car,0.415,1674,691,1857,742,1765,716,1920,1080,false,up,391.15
68,2.267,testB,group_10,testB.mp4,45,car,0.357,146,720,268,777,207,748,1920,1080,false,,30.00
68,2.267,testB,group_10,testB.mp4,122,car,0.484,0,798,121,890,60,844,1920,1080,false,down,152.97
68,2.267,testB,group_10,testB.mp4,137,car,0.304,291,612,407,658,349,635,1920,1080,false,up,201.25
68,2.267,testB,group_10,testB.mp4,139,truck,0.411,597,934,860,1065,728,999,1920,1080,false,,0.00
69,2.300,testB,group_10,testB.mp4,1,car,0.819,1098,920,1348,1021,1223,970,1920,1080,false,,570.00
69,2.300,testB,group_10,testB.mp4,3,car,0.509,614,932,881,1066,747,999,1920,1080,false,,510.00
69,2.300,testB,group_10,testB.mp4,5,car,0.354,815,642,947,696,881,669,1920,1080,false,,300.00
69,2.300,testB,group_10,testB.mp4,8,car,0.579,0,708,68,769,34,738,1920,1080,false,,0.00
69,2.300,testB,group_10,testB.mp4,10,car,0.549,480,754,594,823,537,788,1920,1080,false,,30.00
69,2.300,testB,group_10,testB.mp4,119,car,0.488,1665,690,1844,742,1754,716,1920,1080,false,,330.00
69,2.300,testB,group_10,testB.mp4,45,car,0.356,146,719,264,777,205,748,1920,1080,false,,60.00
69,2.300,testB,group_10,testB.mp4,122,car,0.428,0,799,130,891,65,845,1920,1080,false,down,152.97
69,2.300,testB,group_10,testB.mp4,137,car,0.363,282,611,408,657,345,634,1920,1080,false,up,123.69
69,2.300,testB,group_10,testB.mp4,7,car,0.487,1245,479,1321,514,1283,496,1920,1080,false,up,72.80
69,2.300,testB,group_10,testB.mp4,71,car,0.440,1425,639,1552,683,1488,661,1920,1080,false,up,585.77
69,2.300,testB,group_10,testB.mp4,27,car,0.265,1487,522,1584,559,1535,540,1920,1080,true,up,180.62
69,2.300,testB,group_10,testB.mp4,127,motorcycle,0.407,313,908,405,988,359,948,1920,1080,false,up,316.43
69,2.300,testB,group_10,testB.mp4,115,car,0.272,145,718,313,779,229,748,1920,1080,false,up,21.21
70,2.333,testB,group_10,testB.mp4,1,car,0.770,1113,922,1363,1024,1238,973,1920,1080,false,down,458.91
70,2.333,testB,group_10,testB.mp4,3,car,0.648,627,930,897,1071,762,1000,1920,1080,false,down,451.00
70,2.333,testB,group_10,testB.mp4,5,car,0.420,810,641,937,696,873,668,1920,1080,false,up,241.87
70,2.333,testB,group_10,testB.mp4,8,car,0.542,0,708,68,769,34,738,1920,1080,false,,0.00
70,2.333,testB,group_10,testB.mp4,10,car,0.551,480,754,596,823,538,788,1920,1080,false,,30.00
70,2.333,testB,group_10,testB.mp4,119,car,0.527,1652,689,1832,743,1742,716,1920,1080,false,,360.00
70,2.333,testB,group_10,testB.mp4,45,car,0.340,146,719,278,776,212,747,1920,1080,false,up,212.13
70,2.333,testB,group_10,testB.mp4,122,car,0.567,0,795,140,891,70,843,1920,1080,false,up,161.55
70,2.333,testB,group_10,testB.mp4,137,car,0.401,272,611,404,656,338,633,1920,1080,false,up,212.13
70,2.333,testB,group_10,testB.mp4,7,car,0.444,1244,478,1319,514,1281,496,1920,1080,false,,60.00
70,2.333,testB,group_10,testB.mp4,71,car,0.410,1427,639,1541,683,1484,661,1920,1080,false,,120.00
70,2.333,testB,group_10,testB.mp4,127,motorcycle,0.406,321,906,420,987,370,946,1920,1080,false,up,335.41
71,2.367,testB,group_10,testB.mp4,1,car,0.655,1130,925,1383,1028,1256,976,1920,1080,false,down,547.45
71,2.367,testB,group_10,testB.mp4,3,car,0.492,642,932,911,1073,776,1002,1920,1080,false,down,424.26
71,2.367,testB,group_10,testB.mp4,5,car,0.428,813,640,928,695,870,667,1920,1080,false,up,94.87
71,2.367,testB,group_10,testB.mp4,8,car,0.554,0,708,68,769,34,738,1920,1080,false,,0.00
71,2.367,testB,group_10,testB.mp4,10,car,0.528,480,755,595,823,537,789,1920,1080,false,down,42.43
71,2.367,testB,group_10,testB.mp4,119,car,0.526,1642,688,1820,743,1731,715,1920,1080,false,up,331.36
71,2.367,testB,group_10,testB.mp4,45,car,0.327,146,720,277,776,211,748,1920,1080,false,down,42.43
71,2.367,testB,group_10,testB.mp4,122,car,0.464,0,800,148,892,74,846,1920,1080,false,down,150.00
71,2.367,testB,group_10,testB.mp4,137,car,0.303,264,611,389,655,326,633,1920,1080,false,,360.00
71,2.367,testB,group_10,testB.mp4,7,car,0.381,1242,477,1314,513,1278,495,1920,1080,false,up,94.87
71,2.367,testB,group_10,testB.mp4,71,car,0.414,1400,638,1529,683,1464,660,1920,1080,false,up,600.75
71,2.367,testB,group_10,testB.mp4,143,truck,0.455,639,935,909,1074,774,1004,1920,1080,false,,0.00
71,2.367,testB,group_10,testB.mp4,27,car,0.294,1479,520,1574,557,1526,538,1920,1080,false,up,138.29
72,2.400,testB,group_10,testB.mp4,1,car,0.754,1151,923,1401,1029,1276,976,1920,1080,false,,600.00
72,2.400,testB,group_10,testB.mp4,3,car,0.544,658,933,921,1074,789,1003,1920,1080,false,down,391.15
72,2.400,testB,group_10,testB.mp4,5,car,0.375,784,638,915,695,849,666,1920,1080,false,up,630.71
72,2.400,testB,group_10,testB.mp4,8,car,0.518,0,707,68,769,34,738,1920,1080,false,,0.00
72,2.400,testB,group_10,testB.mp4,10,car,0.530,480,755,594,823,537,789,1920,1080,false,,0.00
72,2.400,testB,group_10,testB.mp4,119,car,0.374,1628,688,1804,742,1716,715,1920,1080,false,,450.00
72,2.400,testB,group_10,testB.mp4,45,car,0.310,146,720,274,775,210,747,1920,1080,false,up,42.43
72,2.400,testB,group_10,testB.mp4,122,car,0.534,0,800,155,892,77,846,1920,1080,false,,90.00
72,2.400,testB,group_10,testB.mp4,137,car,0.392,254,611,384,656,319,633,1920,1080,false,,210.00
72,2.400,testB,group_10,testB.mp4,7,car,0.304,1241,476,1311,512,1276,494,1920,1080,false,up,67.08
72,2.400,testB,group_10,testB.mp4,71,car,0.422,1379,636,1517,682,1448,659,1920,1080,false,up,480.94
72,2.400,testB,group_10,testB.mp4,143,truck,0.403,654,935,916,1075,785,1005,1920,1080,false,down,331.36
72,2.400,testB,group_10,testB.mp4,145,truck,0.394,0,791,153,892,76,841,1920,1080,false,,0.00
72,2.400,testB,group_10,testB.mp4,27,car,0.288,1476,519,1570,557,1523,538,1920,1080,false,,90.00
72,2.400,testB,group_10,testB.mp4,127,motorcycle,0.394,353,918,445,992,399,955,1920,1080,false,down,455.47
73,2.433,testB,group_10,testB.mp4,1,car,0.728,1167,925,1418,1031,1292,978,1920,1080,false,down,483.74
73,2.433,testB,group_10,testB.mp4,3,car,0.490,672,937,935,1074,803,1005,1920,1080,false,down,424.26
73,2.433,testB,group_10,testB.mp4,5,car,0.422,767,634,906,695,836,664,1920,1080,false,up,394.59
73,2.433,testB,group_10,testB.mp4,8,car,0.506,0,707,68,769,34,738,1920,1080,false,,0.00
73,2.433,testB,group_10,testB.mp4,10,car,0.518,480,754,594,824,537,789,1920,1080,false,,0.00
73,2.433,testB,group_10,testB.mp4,119,car,0.367,1618,687,1793,743,1705,715,1920,1080,false,,330.00
73,2.433,testB,group_10,testB.mp4,45,car,0.281,145,720,266,775,205,747,1920,1080,false,,150.00
73,2.433,testB,group_10,testB.mp4,122,car,0.454,0,798,166,893,83,845,1920,1080,false,up,182.48
73,2.433,testB,group_10,testB.mp4,137,car,0.383,248,613,375,657,311,635,1920,1080,false,down,247.39
73,2.433,testB,group_10,testB.mp4,7,car,0.314,1239,476,1307,511,1273,493,1920,1080,false,up,94.87
73,2.433,testB,group_10,testB.mp4,71,car,0.454,1366,636,1505,682,1435,659,1920,1080,false,,390.00
73,2.433,testB,group_10,testB.mp4,143,truck,0.407,669,939,932,1076,800,1007,1920,1080,false,down,453.98
73,2.433,testB,group_10,testB.mp4,145,truck,0.350,0,794,165,892,82,843,1920,1080,false,down,189.74
74,2.467,testB,group_10,testB.mp4,1,car,0.606,1183,926,1436,1031,1309,978,1920,1080,false,,510.00
74,2.467,testB,group_10,testB.mp4,3,car,0.432,684,939,949,1076,816,1007,1920,1080,false,down,394.59
74,2.467,testB,group_10,testB.mp4,5,car,0.330,756,634,892,696,824,665,1920,1080,false,down,361.25
74,2.467,testB,group_10,testB.mp4,8,car,0.486,0,708,68,769,34,738,1920,1080,false,,0.00
74,2.467,testB,group_10,testB.mp4,10,car,0.519,480,755,591,823,535,789,1920,1080,false,,60.00
74,2.467,testB,group_10,testB.mp4,119,car,0.397,1606,686,1783,743,1694,714,1920,1080,false,up,331.36
74,2.467,testB,group_10,testB.mp4,45,car,0.305,146,720,270,775,208,747,1920,1080,false,,90.00
74,2.467,testB,group_10,testB.mp4,122,car,0.464,0,794,175,894,87,844,1920,1080,false,up,123.69
74,2.467,testB,group_10,testB.mp4,137,car,0.305,240,612,365,658,302,635,1920,1080,false,,270.00
74,2.467,testB,group_10,testB.mp4,7,car,0.336,1235,477,1305,509,1270,493,1920,1080,false,,90.00
74,2.467,testB,group_10,testB.mp4,71,car,0.387,1374,636,1493,682,1433,659,1920,1080,false,,60.00
74,2.467,testB,group_10,testB.mp4,143,truck,0.484,682,940,948,1076,815,1008,1920,1080,false,down,451.00
74,2.467,testB,group_10,testB.mp4,145,truck,0.386,0,791,174,893,87,842,1920,1080,false,up,152.97
74,2.467,testB,group_10,testB.mp4,148,car,0.570,1181,926,1374,1018,1277,972,1920,1080,false,,0.00
74,2.467,testB,group_10,testB.mp4,27,car,0.466,1467,516,1561,555,1514,535,1920,1080,false,up,142.30
75,2.500,testB,group_10,testB.mp4,1,car,0.749,1200,928,1453,1031,1326,979,1920,1080,false,down,510.88
